Round,Turnout Percent,Total Votes,Republican Votes,Republican Electoral Votes,Republican Vote Percent,Democrat Votes,Democrat Electoral Votes,Democrat Vote Percent,Independent Votes,Independent Electoral Votes,Independent Vote Percent
1728,0.6554,117670545,66797293,392,0.5677,50669335,146,0.4306,203917,0,0.0017
1729,0.8139,146124420,77780667,354,0.5323,68239144,184,0.4670,104609,0,0.0007
1730,0.6298,113071669,57792049,329,0.5111,54058743,209,0.4781,1220877,0,0.0108
1731,0.8094,145325042,67091702,262,0.4617,72327932,276,0.4977,5905408,0,0.0406
1732,0.8294,148914685,60875884,166,0.4088,77432009,372,0.5200,10606792,0,0.0712
1733,0.8340,149756355,58864711,92,0.3931,86129523,446,0.5751,4762121,0,0.0318
1734,0.8820,158351415,80397943,354,0.5077,70034280,184,0.4423,7919192,0,0.0500
1735,0.8723,156620433,59339113,83,0.3789,89500638,455,0.5714,7780682,0,0.0497
1736,0.6582,118197044,55540326,193,0.4699,62396582,345,0.5279,260136,0,0.0022
1737,0.7778,139642598,64106694,193,0.4591,74902946,345,0.5364,632958,0,0.0045
1738,0.6665,119661742,53241008,166,0.4449,66394899,372,0.5549,25835,0,0.0002
1739,0.8454,151798583,87423715,421,0.5759,60804920,117,0.4006,3569948,0,0.0235
1740,0.8073,144945458,72102443,262,0.4974,72744954,276,0.5019,98061,0,0.0007
1741,0.7500,134667009,67170136,349,0.4988,59325272,189,0.4405,8171601,0,0.0607
1742,0.6190,111130298,47713453,281,0.4293,46489250,257,0.4183,16927595,0,0.1523
1743,0.7487,134432742,71822333,354,0.5343,62610409,184,0.4657,0,0,0.0000
1744,0.8074,144957699,61872790,166,0.4268,73804098,372,0.5091,9280811,0,0.0640
1745,0.7647,137284394,62698912,262,0.4567,69042925,276,0.5029,5542557,0,0.0404
1746,0.6477,116295376,57170134,262,0.4916,58119948,276,0.4998,1005294,0,0.0086
1747,0.8901,159809647,71800427,262,0.4493,70399109,276,0.4405,17610111,0,0.1102
1748,0.8153,146384971,63393345,262,0.4331,66606362,276,0.4550,16385264,0,0.1119
1749,0.8929,160316091,64770026,166,0.4040,85905579,372,0.5359,9640486,0,0.0601
1750,0.7313,131323577,63949028,262,0.4870,66615380,276,0.5073,759169,0,0.0058
1751,0.6303,113156777,51095159,166,0.4515,62049682,372,0.5484,11936,0,0.0001
1752,0.7616,136744579,64222056,193,0.4696,71967182,345,0.5263,555341,0,0.0041
1753,0.8529,153136851,72441872,349,0.4731,64448387,189,0.4209,16246592,0,0.1061
1754,0.7711,138450829,60083380,193,0.4340,70978945,345,0.5127,7388504,0,0.0534
1755,0.8650,155303328,61655658,83,0.3970,91267209,455,0.5877,2380461,0,0.0153
1756,0.8845,158812665,73478826,193,0.4627,82918517,345,0.5221,2415322,0,0.0152
1757,0.8432,151391156,78500942,329,0.5185,72782293,209,0.4808,107921,0,0.0007
1758,0.6010,107896221,49740601,193,0.4610,57551039,345,0.5334,604581,0,0.0056
1759,0.6856,123111658,56693948,193,0.4605,64912556,345,0.5273,1505154,0,0.0122
1760,0.6486,116461910,59320770,310,0.5094,56744863,228,0.4872,396277,0,0.0034
1761,0.8154,146406432,65236380,166,0.4456,81142597,372,0.5542,27455,0,0.0002
1762,0.8309,149191535,61839296,96,0.4145,86194224,442,0.5777,1158015,0,0.0078
1763,0.6145,110328084,48860147,193,0.4429,56059723,345,0.5081,5408214,0,0.0490
1764,0.7144,128281975,53349463,96,0.4159,74185484,442,0.5783,747028,0,0.0058
1765,0.6905,123979207,66033223,358,0.5326,54090680,180,0.4363,3855304,0,0.0311
1766,0.7118,127799340,51128252,166,0.4001,62102766,372,0.4859,14568322,0,0.1140
1767,0.8064,144784638,59056143,193,0.4079,69655105,345,0.4811,16073390,0,0.1110
1768,0.6957,124906170,45854842,69,0.3671,74132497,469,0.5935,4918831,0,0.0394
1769,0.8121,145807622,70996721,262,0.4869,74803834,276,0.5130,7067,0,0.0000
1770,0.7800,140067432,68693617,262,0.4904,71119558,276,0.5078,254257,0,0.0018
1771,0.8812,158212524,62333335,96,0.3940,89346570,442,0.5647,6532619,0,0.0413
1772,0.6533,117292494,45514907,166,0.3880,58598794,372,0.4996,13178793,0,0.1124
1773,0.8815,158259041,84234557,380,0.5323,66816429,158,0.4222,7208055,0,0.0455
1774,0.8796,157941589,86013765,358,0.5446,70158932,180,0.4442,1768892,0,0.0112
1775,0.7482,134335388,58651170,193,0.4366,66871891,345,0.4978,8812327,0,0.0656
1776,0.6203,111377731,54898275,262,0.4929,54143223,276,0.4861,2336233,0,0.0210
1777,0.7300,131061946,63256006,262,0.4826,64031623,276,0.4886,3774317,0,0.0288
1778,0.8231,147783793,69937198,226,0.4732,77529591,312,0.5246,317004,0,0.0021
1779,0.7191,129111716,51474581,166,0.3987,63699630,372,0.4934,13937505,0,0.1079
1780,0.6876,123452731,48332108,69,0.3915,75103155,469,0.6084,17468,0,0.0001
1781,0.6881,123556650,62029834,349,0.5020,55480499,189,0.4490,6046317,0,0.0489
1782,0.8666,155603575,74676383,349,0.4799,64980111,189,0.4176,15947081,0,0.1025
1783,0.7638,137126186,62737650,256,0.4575,69237343,282,0.5049,5151193,0,0.0376
1784,0.6795,121996228,59426812,262,0.4871,60086349,276,0.4925,2483067,0,0.0204
1785,0.6213,111548283,53912048,262,0.4833,53792649,276,0.4822,3843586,0,0.0345
1786,0.8031,144206102,65404607,166,0.4535,78789897,372,0.5464,11598,0,0.0001
1787,0.7622,136864465,60644810,262,0.4431,63203586,276,0.4618,13016069,0,0.0951
1788,0.8435,151442794,71448941,193,0.4718,79750056,345,0.5266,243797,0,0.0016
1789,0.7749,139137825,67255364,262,0.4834,67214642,276,0.4831,4667819,0,0.0335
1790,0.6042,108473818,42934978,166,0.3958,54670527,372,0.5040,10868313,0,0.1002
1791,0.6623,118906347,60583272,339,0.5095,55992656,199,0.4709,2330419,0,0.0196
1792,0.8853,158963442,59944284,58,0.3771,97113493,480,0.6109,1905665,0,0.0120
1793,0.7939,142546705,61546630,166,0.4318,73517482,372,0.5157,7482593,0,0.0525
1794,0.7167,128688183,53287310,262,0.4141,56376822,276,0.4381,19024051,0,0.1478
1795,0.7966,143026599,69219117,262,0.4840,73759891,276,0.5157,47591,0,0.0003
1796,0.8970,161056461,79725136,262,0.4950,81306495,276,0.5048,24830,0,0.0002
1797,0.6340,113837975,47655337,96,0.4186,66053583,442,0.5802,129055,0,0.0011
1798,0.8452,151762459,65841218,262,0.4338,66231591,276,0.4364,19689650,0,0.1297
1799,0.8791,157837087,80384527,310,0.5093,76934353,228,0.4874,518207,0,0.0033
1800,0.7119,127817137,60160280,193,0.4707,67618998,345,0.5290,37859,0,0.0003
1801,0.7052,126607963,55339873,262,0.4371,59409348,276,0.4692,11858742,0,0.0937
1802,0.6448,115762686,49392236,107,0.4267,66360776,431,0.5732,9674,0,0.0001
1803,0.8250,148114529,58595542,166,0.3956,75449166,372,0.5094,14069821,0,0.0950
1804,0.7094,127381779,60094431,193,0.4718,67287348,345,0.5282,0,0,0.0000
1805,0.8978,161203318,83860288,349,0.5202,77343030,189,0.4798,0,0,0.0000
1806,0.8216,147514173,73741444,262,0.4999,73277388,276,0.4967,495341,0,0.0034
1807,0.7760,139322257,64321727,193,0.4617,74526018,345,0.5349,474512,0,0.0034
1808,0.7271,130537034,53324778,166,0.4085,64207780,372,0.4919,13004476,0,0.0996
1809,0.8568,153829724,67895285,166,0.4414,80793585,372,0.5252,5140854,0,0.0334
1810,0.8930,160325552,83643939,358,0.5217,68502132,180,0.4273,8179481,0,0.0510
1811,0.6648,119359586,48519520,193,0.4065,55838699,345,0.4678,15001367,0,0.1257
1812,0.8328,149537071,73865169,262,0.4940,75671902,276,0.5060,0,0,0.0000
1813,0.8376,150397684,65746828,262,0.4372,68362924,276,0.4545,16287932,0,0.1083
1814,0.7433,133447794,52547177,262,0.3938,58264326,276,0.4366,22636291,0,0.1696
1815,0.8941,160542080,79494245,262,0.4952,80877618,276,0.5038,170217,0,0.0011
1816,0.6030,108273451,47039981,193,0.4345,53314747,345,0.4924,7918723,0,0.0731
1817,0.7025,126130369,59411370,349,0.4710,52061209,189,0.4128,14657790,0,0.1162
1818,0.8343,149800206,61847420,166,0.4129,76244347,372,0.5090,11708439,0,0.0782
1819,0.7433,133459046,61076144,262,0.4576,63065349,276,0.4725,9317553,0,0.0698
1820,0.7394,132755150,57208188,193,0.4309,67570335,345,0.5090,7976627,0,0.0601
1821,0.8930,160325500,72751370,166,0.4538,87574130,372,0.5462,0,0,0.0000
1822,0.7402,132897153,67863170,310,0.5106,64973398,228,0.4889,60585,0,0.0005
1823,0.8297,148966305,61688825,210,0.4141,69883778,328,0.4691,17393702,0,0.1168
1824,0.7845,140852261,71009240,262,0.5041,69843021,276,0.4959,0,0,0.0000
1825,0.7141,128211235,59610477,262,0.4649,64823770,276,0.5056,3776988,0,0.0295
1826,0.6097,109470620,43867019,166,0.4007,53241142,372,0.4864,12362459,0,0.1129
1827,0.8768,157420105,72958553,193,0.4635,84188021,345,0.5348,273531,0,0.0017
1828,0.8939,160501225,85698675,354,0.5339,74525165,184,0.4643,277385,0,0.0017
1829,0.7379,132490712,72155083,358,0.5446,60324337,180,0.4553,11292,0,0.0001
1830,0.6749,121192726,59579776,262,0.4916,61583258,276,0.5081,29692,0,0.0002
1831,0.6517,117007762,56134859,297,0.4798,53807684,241,0.4599,7065219,0,0.0604
1832,0.6935,124523093,64639235,339,0.5191,59834026,199,0.4805,49832,0,0.0004
1833,0.7991,143470170,65672823,262,0.4577,64873840,276,0.4522,12923507,0,0.0901
1834,0.7791,139902405,73134479,354,0.5228,62460010,184,0.4465,4307916,0,0.0308
1835,0.7335,131695434,66372898,262,0.5040,65313805,276,0.4959,8731,0,0.0001
1836,0.6114,109766194,56466616,314,0.5144,53184753,224,0.4845,114825,0,0.0010
1837,0.7918,142183209,77734512,380,0.5467,61996753,158,0.4360,2451944,0,0.0172
1838,0.8117,145740765,70911840,262,0.4866,70490168,276,0.4837,4338757,0,0.0298
1839,0.6799,122067414,57474905,193,0.4708,64592509,345,0.5292,0,0,0.0000
1840,0.8406,150919609,80422321,354,0.5329,70473650,184,0.4670,23638,0,0.0002
1841,0.6557,117736838,51684844,262,0.4390,51390180,276,0.4365,14661814,0,0.1245
1842,0.8531,153174076,63476799,193,0.4144,72063306,345,0.4705,17633971,0,0.1151
1843,0.7648,137324563,62532689,262,0.4554,67908018,276,0.4945,6883856,0,0.0501
1844,0.7370,132324746,52233771,156,0.3947,70984193,382,0.5364,9106782,0,0.0688
1845,0.8238,147903476,70166530,193,0.4744,77736946,345,0.5256,0,0,0.0000
1846,0.8805,158098021,79140553,262,0.5006,78913134,276,0.4991,44334,0,0.0003
1847,0.7169,128716124,68250248,358,0.5302,54818724,180,0.4259,5647152,0,0.0439
1848,0.6757,121313537,61002309,329,0.5028,56555762,209,0.4662,3755466,0,0.0310
1849,0.7380,132513991,58239520,166,0.4395,74274471,372,0.5605,0,0,0.0000
1850,0.7469,134113295,60062845,166,0.4479,70926394,372,0.5289,3124056,0,0.0233
1851,0.7633,137040406,59001402,156,0.4305,78039004,382,0.5695,0,0,0.0000
1852,0.8197,147165997,64129398,193,0.4358,73233258,345,0.4976,9803341,0,0.0666
1853,0.6903,123946189,53592540,166,0.4324,63592491,372,0.5131,6761158,0,0.0545
1854,0.7243,130043304,55017436,166,0.4231,68133268,372,0.5239,6892600,0,0.0530
1855,0.8094,145322720,67946901,287,0.4676,66195809,251,0.4555,11180010,0,0.0769
1856,0.6773,121604452,56238317,262,0.4625,55536679,276,0.4567,9829456,0,0.0808
1857,0.7158,128522417,69779408,358,0.5429,58716850,180,0.4569,26159,0,0.0002
1858,0.6556,117702628,50746329,193,0.4311,59334342,345,0.5041,7621957,0,0.0648
1859,0.8064,144795874,72848989,310,0.5031,69033486,228,0.4768,2913399,0,0.0201
1860,0.6807,122207789,53018177,166,0.4338,65262896,372,0.5340,3926716,0,0.0321
1861,0.8238,147920875,77296644,349,0.5226,70624231,189,0.4774,0,0,0.0000
1862,0.8669,155648249,70171447,193,0.4508,82370246,345,0.5292,3106556,0,0.0200
1863,0.8876,159365488,80334408,339,0.5041,73665287,199,0.4622,5365793,0,0.0337
1864,0.7040,126406150,59747454,262,0.4727,64252585,276,0.5083,2406111,0,0.0190
1865,0.7520,135026194,61055097,262,0.4522,63845261,276,0.4728,10125836,0,0.0750
1866,0.7341,131807645,65775917,349,0.4990,58219888,189,0.4417,7811840,0,0.0593
1867,0.7770,139517810,64209800,166,0.4602,75263603,372,0.5395,44407,0,0.0003
1868,0.8073,144939962,58389370,166,0.4029,71760109,372,0.4951,14790483,0,0.1020
1869,0.6836,122732777,60250395,262,0.4909,62307716,276,0.5077,174666,0,0.0014
1870,0.8688,155991581,83460245,354,0.5350,72341562,184,0.4638,189774,0,0.0012
1871,0.6533,117302360,65353910,425,0.5571,42445180,113,0.3618,9503270,0,0.0810
1872,0.6887,123658183,59889186,262,0.4843,63768997,276,0.5157,0,0,0.0000
1873,0.7076,127047003,55109754,262,0.4338,60806342,276,0.4786,11130907,0,0.0876
1874,0.8251,148152629,68575716,262,0.4629,73545020,276,0.4964,6031893,0,0.0407
1875,0.6673,119809983,55473214,193,0.4630,63863649,345,0.5330,473120,0,0.0039
1876,0.7576,136025115,67468317,349,0.4960,60918697,189,0.4478,7638101,0,0.0562
1877,0.6133,110114989,49570360,166,0.4502,60528311,372,0.5497,16318,0,0.0001
1878,0.7435,133485234,59837623,166,0.4483,71884339,372,0.5385,1763272,0,0.0132
1879,0.6746,121123639,62272480,339,0.5141,57485878,199,0.4746,1365281,0,0.0113
1880,0.8039,144347738,71465544,262,0.4951,72106301,276,0.4995,775893,0,0.0054
1881,0.7393,132742195,67759652,310,0.5105,64974144,228,0.4895,8399,0,0.0001
1882,0.8007,143762147,66533665,256,0.4628,73630815,282,0.5122,3597667,0,0.0250
1883,0.8702,156243157,64460890,166,0.4126,77076577,372,0.4933,14705690,0,0.0941
1884,0.7996,143570641,66633412,193,0.4641,76908017,345,0.5357,29212,0,0.0002
1885,0.8434,151427572,69855961,314,0.4613,65308180,224,0.4313,16263431,0,0.1074
1886,0.7756,139250295,63598650,262,0.4567,66192742,276,0.4754,9458903,0,0.0679
1887,0.7358,132121812,64710576,314,0.4898,60624679,224,0.4589,6786557,0,0.0514
1888,0.6794,121983923,56328513,339,0.4618,51239534,199,0.4201,14415876,0,0.1182
1889,0.6269,112543298,55476119,297,0.4929,53733426,241,0.4774,3333753,0,0.0296
1890,0.7171,128752040,62492720,310,0.4854,59527545,228,0.4623,6731775,0,0.0523
1891,0.8984,161309954,78281130,329,0.4853,72523916,209,0.4496,10504908,0,0.0651
1892,0.7955,142837707,68387703,349,0.4788,60512797,189,0.4236,13937207,0,0.0976
1893,0.6003,107791254,51948654,329,0.4819,48039701,209,0.4457,7802899,0,0.0724
1894,0.7199,129250908,54333558,193,0.4204,64208099,345,0.4968,10709251,0,0.0829
1895,0.8726,156673443,73230867,358,0.4674,59700034,180,0.3810,23742542,0,0.1515
1896,0.8464,151968851,83725515,366,0.5509,67784218,172,0.4460,459118,0,0.0030
1897,0.8933,160385614,76158073,226,0.4748,84227541,312,0.5252,0,0,0.0000
1898,0.6370,114362186,51142954,166,0.4472,62654001,372,0.5479,565231,0,0.0049
1899,0.8766,157379593,65905144,166,0.4188,83429645,372,0.5301,8044804,0,0.0511
1900,0.8355,150022099,70791397,262,0.4719,73980156,276,0.4931,5250546,0,0.0350
1901,0.7085,127209047,57663704,262,0.4533,61611486,276,0.4843,7933857,0,0.0624
1902,0.8233,147823584,66226074,262,0.4480,71760010,276,0.4854,9837500,0,0.0665
1903,0.8811,158199409,71169557,166,0.4499,86976030,372,0.5498,53822,0,0.0003
1904,0.6049,108617137,50918178,262,0.4688,52971438,276,0.4877,4727521,0,0.0435
1905,0.7793,139911125,66285123,314,0.4738,62149068,224,0.4442,11476934,0,0.0820
1906,0.7942,142584086,69650496,262,0.4885,70772514,276,0.4964,2161076,0,0.0152
1907,0.6389,114707290,54917106,262,0.4788,56708934,276,0.4944,3081250,0,0.0269
1908,0.7290,130897003,60420571,262,0.4616,65780206,276,0.5025,4696226,0,0.0359
1909,0.8302,149059665,62513687,96,0.4194,86353841,442,0.5793,192137,0,0.0013
1910,0.8388,150601459,64767790,193,0.4301,74632231,345,0.4956,11201438,0,0.0744
1911,0.8914,160051181,63315065,262,0.3956,69851910,276,0.4364,26884206,0,0.1680
1912,0.7042,126457751,56069423,193,0.4434,65515096,345,0.5181,4873232,0,0.0385
1913,0.8448,151681300,69390463,262,0.4575,70541560,276,0.4651,11749277,0,0.0775
1914,0.6545,117517343,47815151,156,0.4069,64419547,382,0.5482,5282645,0,0.0450
1915,0.8096,145370134,61609320,262,0.4238,68013209,276,0.4679,15747605,0,0.1083
1916,0.6790,121919338,61854071,314,0.5073,58400065,224,0.4790,1665202,0,0.0137
1917,0.8468,152048631,70815085,193,0.4657,80316149,345,0.5282,917397,0,0.0060
1918,0.7832,140622316,69119139,349,0.4915,60764078,189,0.4321,10739099,0,0.0764
1919,0.8553,153564743,72877379,262,0.4746,72879791,276,0.4746,7807573,0,0.0508
1920,0.7692,138111515,67321001,262,0.4874,67486435,276,0.4886,3304079,0,0.0239
1921,0.8750,157105169,89886899,421,0.5721,67218270,117,0.4279,0,0,0.0000
1922,0.8384,150530513,77892162,329,0.5175,72597506,209,0.4823,40845,0,0.0003
1923,0.7687,138010318,68586162,339,0.4970,62281723,199,0.4513,7142433,0,0.0518
1924,0.7494,134554448,58813870,193,0.4371,69225910,345,0.5145,6514668,0,0.0484
1925,0.7150,128366513,61341447,262,0.4779,65356401,276,0.5091,1668665,0,0.0130
1926,0.8483,152321587,74290683,314,0.4877,69817319,224,0.4584,8213585,0,0.0539
1927,0.7965,143024475,71268696,329,0.4983,66555627,209,0.4653,5200152,0,0.0364
1928,0.6863,123220103,50293401,166,0.4082,66599089,372,0.5405,6327613,0,0.0514
1929,0.7879,141460353,63217258,166,0.4469,75434595,372,0.5333,2808500,0,0.0199
1930,0.6416,115205709,55424209,262,0.4811,59746562,276,0.5186,34938,0,0.0003
1931,0.7080,127130654,62763526,287,0.4937,61245190,251,0.4817,3121938,0,0.0246
1932,0.7148,128343726,69817400,358,0.5440,57722268,180,0.4497,804058,0,0.0063
1933,0.6927,124373242,50000164,107,0.4020,68993360,431,0.5547,5379718,0,0.0433
1934,0.8512,152836431,68180134,166,0.4461,84656297,372,0.5539,0,0,0.0000
1935,0.8791,157847816,80159574,297,0.5078,77688242,241,0.4922,0,0,0.0000
1936,0.7139,128173197,59509687,262,0.4643,62756461,276,0.4896,5907049,0,0.0461
1937,0.7836,140689330,73748770,358,0.5242,59356486,180,0.4219,7584074,0,0.0539
1938,0.7069,126921499,61692242,281,0.4861,60337930,257,0.4754,4891327,0,0.0385
1939,0.8402,150845444,71676841,209,0.4752,79168603,329,0.5248,0,0,0.0000
1940,0.8155,146421198,64534708,166,0.4407,81823408,372,0.5588,63082,0,0.0004
1941,0.6218,111618847,51841646,193,0.4645,58939726,345,0.5280,837475,0,0.0075
1942,0.8878,159400565,73034134,262,0.4582,73887899,276,0.4635,12478532,0,0.0783
1943,0.8662,155523188,83684735,354,0.5381,71809267,184,0.4617,29186,0,0.0002
1944,0.8766,157398268,62119826,156,0.3947,83664318,382,0.5315,11614124,0,0.0738
1945,0.7659,137518671,60014543,262,0.4364,60613834,276,0.4408,16890294,0,0.1228
1946,0.8108,145579158,66462420,166,0.4565,79048028,372,0.5430,68710,0,0.0005
1947,0.6806,122198212,54048525,193,0.4423,63513575,345,0.5198,4636112,0,0.0379
1948,0.6103,109583646,49220418,193,0.4492,55759862,345,0.5088,4603366,0,0.0420
1949,0.7493,134533676,61919938,193,0.4603,72194354,345,0.5366,419384,0,0.0031
1950,0.7032,126259799,57075794,226,0.4521,63573179,312,0.5035,5610826,0,0.0444
1951,0.8775,157548357,83412399,380,0.5294,63250638,158,0.4015,10885320,0,0.0691
1952,0.7715,138532748,67753704,262,0.4891,70766578,276,0.5108,12466,0,0.0001
1953,0.7209,129427923,58375241,262,0.4510,63856433,276,0.4934,7196249,0,0.0556
1954,0.8446,151649713,69156948,262,0.4560,71974236,276,0.4746,10518529,0,0.0694
1955,0.6493,116594588,54445386,262,0.4670,56020214,276,0.4805,6128988,0,0.0526
1956,0.6500,116708134,53169304,262,0.4556,57718364,276,0.4946,5820466,0,0.0499
1957,0.8970,161058945,75038828,193,0.4659,85242053,345,0.5293,778064,0,0.0048
1958,0.7872,141329264,70678466,281,0.5001,69242502,257,0.4899,1408296,0,0.0100
1959,0.6235,111948274,58250042,339,0.5203,53698232,199,0.4797,0,0,0.0000
1960,0.6853,123048991,59589852,262,0.4843,60600340,276,0.4925,2858799,0,0.0232
1961,0.8153,146386560,73396684,262,0.5014,72940846,276,0.4983,49030,0,0.0003
1962,0.7723,138665004,63024257,166,0.4545,75640747,372,0.5455,0,0,0.0000
1963,0.6426,115359212,60728001,349,0.5264,54339033,189,0.4710,292178,0,0.0025
1964,0.7366,132250857,66035242,287,0.4993,64418351,251,0.4871,1797264,0,0.0136
1965,0.8961,160893360,76263950,262,0.4740,79850556,276,0.4963,4778854,0,0.0297
1966,0.7756,139250583,67021355,310,0.4813,64194464,228,0.4610,8034764,0,0.0577
1967,0.8846,158836131,77093117,262,0.4854,77107167,276,0.4855,4635847,0,0.0292
1968,0.7104,127548383,68599108,354,0.5378,58786072,184,0.4609,163203,0,0.0013
1969,0.6081,109187572,56342691,329,0.5160,52831295,209,0.4839,13586,0,0.0001
1970,0.6658,119545760,56218164,297,0.4703,54273950,241,0.4540,9053646,0,0.0757
1971,0.6524,117142755,54436902,193,0.4647,62705853,345,0.5353,0,0,0.0000
1972,0.6262,112429182,54570617,297,0.4854,52503487,241,0.4670,5355078,0,0.0476
1973,0.7083,127186408,61428854,262,0.4830,65744780,276,0.5169,12774,0,0.0001
1974,0.7389,132668172,62843696,262,0.4737,66598013,276,0.5020,3226463,0,0.0243
1975,0.8766,157397083,72673666,193,0.4617,84615686,345,0.5376,107731,0,0.0007
1976,0.7839,140741918,71000682,281,0.5045,69606035,257,0.4946,135201,0,0.0010
1977,0.6271,112602443,57582138,310,0.5114,55004470,228,0.4885,15835,0,0.0001
1978,0.6088,109304417,53430210,329,0.4888,49807547,209,0.4557,6066660,0,0.0555
1979,0.7374,132399236,55817063,193,0.4216,63254606,345,0.4778,13327567,0,0.1007
1980,0.6883,123588095,59390449,310,0.4806,56469050,228,0.4569,7728596,0,0.0625
1981,0.6466,116098877,53708641,193,0.4626,62362297,345,0.5371,27939,0,0.0002
1982,0.8248,148090850,81608283,366,0.5511,66482267,172,0.4489,300,0,0.0000
1983,0.7829,140566173,65960377,262,0.4692,69959006,276,0.4977,4646790,0,0.0331
1984,0.8840,158733597,73010482,262,0.4600,73297813,276,0.4618,12425302,0,0.0783
1985,0.7990,143462675,60719543,166,0.4232,73925759,372,0.5153,8817373,0,0.0615
1986,0.7938,142511145,65693893,262,0.4610,72052257,276,0.5056,4764995,0,0.0334
1987,0.7931,142386148,66484949,193,0.4669,75890724,345,0.5330,10475,0,0.0001
1988,0.7939,142542631,70379203,262,0.4937,72053481,276,0.5055,109947,0,0.0008
1989,0.7146,128310616,62918175,262,0.4904,63541505,276,0.4952,1850936,0,0.0144
1990,0.7060,126771514,52908548,166,0.4174,69452995,372,0.5479,4409971,0,0.0348
1991,0.7347,131928468,61699658,193,0.4677,70228810,345,0.5323,0,0,0.0000
